Source: sourcetag (For global data see Assumptions.txt with notes by Viktor Rosenberg 2026.08.27); timestamp; name <email>
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,Africa,Asia-Rest,China,Europe,FSU,India,Japan + Republic of Korea,Central & South America,Middle East,North America,Oceania
5073,0.632215017,0.599101277,0.613016204,0.65794097,0.617745384,0.616558751,0.649651353,0.639612883,0.64712274,0.622521116,0.613016204,0.613016204,0.613016204,0.643353654,0.624926655,0.599101277,0.595684985,0.64712274,0.624926655,0.629773516,0.613016204,0.64712274,0.613016204,0.613016204,0.643353654,0.639612883,0.639612883,0.639612883,0.613016204,0.613016204,0.660449347,1.096643719,1.016887813,0.767650604,1.39572837,1.246186045,1.046796278,0.710483388,1.39572837,0.797559069,1.05071487
5074,0.767683404,0.784547467,0.777460916,0.798921807,0.775052454,0.775656779,0.758803482,0.763915842,0.760091246,0.772620284,0.777460916,0.777460916,0.777460916,0.762010754,0.771395199,0.784547467,0.786287305,0.760091246,0.771395199,0.768926804,0.777460916,0.760091246,0.777460916,0.777460916,0.762010754,0.763915842,0.763915842,0.763915842,0.777460916,0.777460916,0.800544663,1.016887813,1.046796278,0.648016743,1.325941952,1.166430138,1.066735254,0.490333606,1.325941952,0.737742139,1.210823802
5075,0.565488512,0.565441523,0.565461268,0.588499244,0.565467979,0.565466295,0.565513254,0.565499009,0.565509666,0.565474756,0.565461268,0.565461268,0.565461268,0.565504318,0.565478169,0.565441523,0.565436675,0.565509666,0.565478169,0.565485047,0.565461268,0.565509666,0.565461268,0.565461268,0.565504318,0.565499009,0.565499009,0.565499009,0.565461268,0.565461268,0.790537855,1.046796278,1.066735254,1.39572837,1.246186045,1.096643719,1.096643719,0.270183824,1.246186045,0.66795572,1.360925927
5076,1.438979211,1.35739837,1.391679955,1.497533833,1.403331023,1.400407569,1.481936333,1.457205003,1.475706702,1.415096781,1.391679955,1.391679955,1.391679955,1.466420974,1.4210232,1.35739837,1.348981804,1.475706702,1.4210232,1.432964196,1.391679955,1.475706702,1.391679955,1.391679955,1.466420974,1.457205003,1.457205003,1.457205003,1.391679955,1.391679955,0.780531046,1.066735254,1.096643719,1.325941952,1.166430138,1.016887813,1.116582696,0.400272331,1.166430138,0.598169301,1.521034859
5077,1.360633619,1.285717913,1.317198701,1.416000219,1.327897879,1.325213271,1.400081154,1.377370368,1.394360483,1.338702378,1.317198701,1.317198701,1.317198701,1.385833397,1.344144609,1.285717913,1.277988979,1.394360483,1.344144609,1.355110029,1.317198701,1.394360483,1.317198701,1.317198701,1.385833397,1.377370368,1.377370368,1.377370368,1.317198701,1.317198701,0.770524238,1.096643719,1.116582696,1.246186045,1.096643719,1.046796278,1.146491161,1.05071487,1.096643719,0.528382883,1.671136984
5078,1.282288027,1.214037456,1.242717447,1.3344666060000001,1.252464736,1.250018973,1.318225976,1.297535733,1.313014263,1.262307975,1.242717447,1.242717447,1.242717447,1.305245819,1.267266019,1.214037456,1.206996154,1.313014263,1.267266019,1.277255862,1.242717447,1.313014263,1.242717447,1.242717447,1.305245819,1.297535733,1.297535733,1.297535733,1.242717447,1.242717447,0.76051743,1.116582696,1.146491161,1.166430138,1.016887813,1.066735254,1.166430138,0.660449347,1.016887813,0.797559069,1.821239108
5079,1.203942435,1.142357,1.168236193,1.252932992,1.177031592,1.174824675,1.236370797,1.217701098,1.231668044,1.185913571,1.168236193,1.168236193,1.168236193,1.224658241,1.190387429,1.142357,1.136003329,1.231668044,1.190387429,1.199401695,1.168236193,1.231668044,1.168236193,1.168236193,1.224658241,1.217701098,1.217701098,1.217701098,1.168236193,1.168236193,0.750510621,1.146491161,1.166430138,1.096643719,1.046796278,1.096643719,1.196338603,0.800544663,1.046796278,0.767650604,1.821239108
5080,1.125596843,1.070676543,1.093754939,1.171399379,1.101598449,1.099630377,1.154515618,1.137866463,1.150321825,1.109519168,1.093754939,1.093754939,1.093754939,1.144070664,1.113508839,1.070676543,1.065010503,1.150321825,1.113508839,1.121547529,1.093754939,1.150321825,1.093754939,1.093754939,1.144070664,1.137866463,1.137866463,1.137866463,1.093754939,1.093754939,0.900612746,1.166430138,1.196338603,1.016887813,1.066735254,1.116582696,1.006918324,0.790537855,1.066735254,0.648016743,1.601089326
5081,1.047251251,0.998996086,1.019273685,1.089865766,1.026165305,1.024436079,1.072660439,1.058031828,1.068975605,1.033124765,1.019273685,1.019273685,1.019273685,1.063483086,1.036630249,0.998996086,0.994017678,1.068975605,1.036630249,1.043693362,1.019273685,1.068975605,1.019273685,1.019273685,1.063483086,1.058031828,1.058031828,1.058031828,1.019273685,1.019273685,1.05071487,1.196338603,1.006918324,1.046796278,1.096643719,1.146491161,0.937131906,0.780531046,1.096643719,1.39572837,1.380939543
5082,1.065082956,1.030962268,1.045300331,1.108423075,1.050173319,1.048950603,1.08304951,1.072705783,1.080444005,1.055094276,1.045300331,1.045300331,1.045300331,1.076560306,1.057572964,1.030962268,1.027442091,1.080444005,1.057572964,1.062567213,1.045300331,1.080444005,1.045300331,1.045300331,1.076560306,1.072705783,1.072705783,1.072705783,1.045300331,1.045300331,1.210823802,1.006918324,0.937131906,1.066735254,1.116582696,1.166430138,0.867345487,0.770524238,1.116582696,1.325941952,1.150782953
5083,1.082914662,1.062928449,1.071326978,1.126980384,1.074181333,1.073465127,1.093438581,1.087379737,1.091912405,1.077063787,1.071326978,1.071326978,1.071326978,1.089637526,1.07851568,1.062928449,1.060866503,1.091912405,1.07851568,1.081441064,1.071326978,1.091912405,1.071326978,1.071326978,1.089637526,1.087379737,1.087379737,1.087379737,1.071326978,1.071326978,1.360925927,0.937131906,0.867345487,1.096643719,1.146491161,1.196338603,0.797559069,0.76051743,1.146491161,1.246186045,0.930633171
5084,1.100746368,1.09489463,1.097353625,1.145537694,1.098189348,1.09797965,1.103827653,1.102053691,1.103380805,1.099033297,1.097353625,1.097353625,1.097353625,1.102714746,1.099458395,1.09489463,1.094290915,1.103380805,1.099458395,1.100314915,1.097353625,1.103380805,1.097353625,1.097353625,1.102714746,1.102053691,1.102053691,1.102053691,1.097353625,1.097353625,1.521034859,0.867345487,0.797559069,1.116582696,1.166430138,1.006918324,0.737742139,0.750510621,1.166430138,1.166430138,0.710483388
5085,1.118578073,1.126860811,1.123380271,1.164095003,1.122197362,1.122494174,1.114216724,1.116727645,1.114849205,1.121002808,1.123380271,1.123380271,1.123380271,1.115791967,1.120401111,1.126860811,1.127715328,1.114849205,1.120401111,1.119188766,1.123380271,1.114849205,1.123380271,1.123380271,1.115791967,1.116727645,1.116727645,1.116727645,1.123380271,1.123380271,1.671136984,0.797559069,0.737742139,1.146491161,1.196338603,0.937131906,0.66795572,0.900612746,1.196338603,1.096643719,0.490333606
5086,1.136409779,1.158826992,1.149406918,1.182652313,1.146205376,1.147008698,1.124605795,1.1314016,1.1263176050000001,1.142972319,1.149406918,1.149406918,1.149406918,1.128869187,1.141343826,1.158826992,1.16113974,1.1263176050000001,1.141343826,1.138062617,1.149406918,1.1263176050000001,1.149406918,1.149406918,1.128869187,1.1314016,1.1314016,1.1314016,1.149406918,1.149406918,1.821239108,0.737742139,0.66795572,1.166430138,1.006918324,0.867345487,0.598169301,1.05071487,1.006918324,1.016887813,0.270183824
5087,1.154241484,1.190793173,1.175433564,1.201209622,1.17021339,1.171523222,1.134994866,1.146075554,1.137786006,1.16494183,1.175433564,1.175433564,1.175433564,1.141946407,1.162286542,1.190793173,1.194564153,1.137786006,1.162286542,1.156936467,1.175433564,1.137786006,1.175433564,1.175433564,1.141946407,1.146075554,1.146075554,1.146075554,1.175433564,1.175433564,1.821239108,0.66795572,0.598169301,1.196338603,0.937131906,0.797559069,0.528382883,1.210823802,0.937131906,1.046796278,0.400272331
5088,1.17207319,1.222759355,1.2014602109999999,1.219766931,1.194221404,1.196037745,1.145383937,1.160749508,1.149254406,1.18691134,1.2014602109999999,1.2014602109999999,1.2014602109999999,1.155023627,1.183229257,1.222759355,1.227988565,1.149254406,1.183229257,1.175810318,1.2014602109999999,1.149254406,1.2014602109999999,1.2014602109999999,1.155023627,1.160749508,1.160749508,1.160749508,1.2014602109999999,1.2014602109999999,1.601089326,0.598169301,0.528382883,1.006918324,0.867345487,0.737742139,0.797559069,1.360925927,0.867345487,1.066735254,1.05071487
5089,1.17207319,1.222759355,1.2014602109999999,1.219766931,1.194221404,1.196037745,1.145383937,1.160749508,1.149254406,1.18691134,1.2014602109999999,1.2014602109999999,1.2014602109999999,1.155023627,1.183229257,1.222759355,1.227988565,1.149254406,1.183229257,1.175810318,1.2014602109999999,1.149254406,1.2014602109999999,1.2014602109999999,1.155023627,1.160749508,1.160749508,1.160749508,1.2014602109999999,1.2014602109999999,1.380939543,0.528382883,0.797559069,0.937131906,0.797559069,0.66795572,0.767650604,1.521034859,0.797559069,1.096643719,0.660449347
5090,1.056533251,1.097555958,1.080317555,1.099525467,1.074458847,1.075928898,1.034932378,1.047368461,1.038064931,1.068542467,1.080317555,1.080317555,1.080317555,1.042734235,1.065562383,1.097555958,1.101788205,1.038064931,1.065562383,1.059557886,1.080317555,1.038064931,1.080317555,1.080317555,1.042734235,1.047368461,1.047368461,1.047368461,1.080317555,1.080317555,1.150782953,0.797559069,0.767650604,0.867345487,0.737742139,0.598169301,0.648016743,1.671136984,0.737742139,1.116582696,0.800544663
5091,0.940993313,0.972352562,0.959174899,0.979284003,0.95469629,0.95582005,0.92448082,0.933987413,0.926875457,0.950173594,0.959174899,0.959174899,0.959174899,0.930444842,0.94789551,0.972352562,0.975587845,0.926875457,0.94789551,0.943305453,0.959174899,0.926875457,0.959174899,0.959174899,0.930444842,0.933987413,0.933987413,0.933987413,0.959174899,0.959174899,0.930633171,0.767650604,0.648016743,0.797559069,0.66795572,0.528382883,1.39572837,1.821239108,0.66795572,1.146491161,0.790537855
5092,0.825453374,0.847149165,0.838032244,0.859042539,0.834933733,0.835711202,0.814029261,0.820606366,0.815685983,0.831804721,0.838032244,0.838032244,0.838032244,0.81815545,0.830228636,0.847149165,0.849387485,0.815685983,0.830228636,0.827053021,0.838032244,0.815685983,0.838032244,0.838032244,0.81815545,0.820606366,0.820606366,0.820606366,0.838032244,0.838032244,0.710483388,0.648016743,1.39572837,0.737742139,0.598169301,0.797559069,1.325941952,1.821239108,0.598169301,1.166430138,0.780531046
5093,0.709913435,0.721945769,0.716889588,0.738801075,0.715171176,0.715602355,0.703577702,0.707225319,0.704496509,0.713435847,0.716889588,0.716889588,0.716889588,0.705866058,0.712561762,0.721945769,0.723187125,0.704496509,0.712561762,0.710800588,0.716889588,0.704496509,0.716889588,0.716889588,0.705866058,0.707225319,0.707225319,0.707225319,0.716889588,0.716889588,0.490333606,1.39572837,1.325941952,0.66795572,0.528382883,0.767650604,1.246186045,1.601089326,0.528382883,1.196338603,0.770524238
5094,0.594373496,0.596742372,0.595746932,0.61855961,0.595408618,0.595493507,0.593126144,0.593844271,0.593307034,0.595066974,0.595746932,0.595746932,0.595746932,0.593576666,0.594894888,0.596742372,0.596986765,0.593307034,0.594894888,0.594548155,0.595746932,0.593307034,0.595746932,0.595746932,0.593576666,0.593844271,0.593844271,0.593844271,0.595746932,0.595746932,0.270183824,1.325941952,1.246186045,0.598169301,0.797559069,0.648016743,1.166430138,1.380939543,0.797559069,1.006918324,0.76051743
5095,0.478833558,0.471538976,0.474604277,0.498318146,0.475646061,0.47538466,0.482674585,0.480463224,0.48211756,0.476698101,0.474604277,0.474604277,0.474604277,0.481287273,0.477228014,0.471538976,0.470786405,0.48211756,0.477228014,0.478295723,0.474604277,0.48211756,0.474604277,0.474604277,0.481287273,0.480463224,0.480463224,0.480463224,0.474604277,0.474604277,0.400272331,1.246186045,1.166430138,0.528382883,0.767650604,1.39572837,1.096643719,1.150782953,0.767650604,0.937131906,0.750510621
5096,0.363293619,0.346335579,0.353461621,0.378076682,0.355883504,0.355275812,0.372223026,0.367082176,0.370928086,0.358329228,0.353461621,0.353461621,0.353461621,0.368997881,0.35956114,0.346335579,0.344586045,0.370928086,0.35956114,0.36204329,0.353461621,0.370928086,0.353461621,0.353461621,0.368997881,0.367082176,0.367082176,0.367082176,0.353461621,0.353461621,1.05071487,1.166430138,1.096643719,0.797559069,0.648016743,1.325941952,1.016887813,0.930633171,0.648016743,0.867345487,0.900612746
5097,0.632215017,0.599101277,0.613016204,0.65794097,0.617745384,0.616558751,0.649651353,0.639612883,0.64712274,0.622521116,0.613016204,0.613016204,0.613016204,0.643353654,0.624926655,0.599101277,0.595684985,0.64712274,0.624926655,0.629773516,0.613016204,0.64712274,0.613016204,0.613016204,0.643353654,0.639612883,0.639612883,0.639612883,0.613016204,0.613016204,0.660449347,1.096643719,1.016887813,0.767650604,1.39572837,1.246186045,1.046796278,0.710483388,1.39572837,0.797559069,1.05071487
5098,0.767683404,0.784547467,0.777460916,0.798921807,0.775052454,0.775656779,0.758803482,0.763915842,0.760091246,0.772620284,0.777460916,0.777460916,0.777460916,0.762010754,0.771395199,0.784547467,0.786287305,0.760091246,0.771395199,0.768926804,0.777460916,0.760091246,0.777460916,0.777460916,0.762010754,0.763915842,0.763915842,0.763915842,0.777460916,0.777460916,0.800544663,1.016887813,1.046796278,0.648016743,1.325941952,1.166430138,1.066735254,0.490333606,1.325941952,0.737742139,1.210823802
5099,0.565488512,0.565441523,0.565461268,0.588499244,0.565467979,0.565466295,0.565513254,0.565499009,0.565509666,0.565474756,0.565461268,0.565461268,0.565461268,0.565504318,0.565478169,0.565441523,0.565436675,0.565509666,0.565478169,0.565485047,0.565461268,0.565509666,0.565461268,0.565461268,0.565504318,0.565499009,0.565499009,0.565499009,0.565461268,0.565461268,0.790537855,1.046796278,1.066735254,1.39572837,1.246186045,1.096643719,1.096643719,0.270183824,1.246186045,0.66795572,1.360925927
5100,1.438979211,1.35739837,1.391679955,1.497533833,1.403331023,1.400407569,1.481936333,1.457205003,1.475706702,1.415096781,1.391679955,1.391679955,1.391679955,1.466420974,1.4210232,1.35739837,1.348981804,1.475706702,1.4210232,1.432964196,1.391679955,1.475706702,1.391679955,1.391679955,1.466420974,1.457205003,1.457205003,1.457205003,1.391679955,1.391679955,0.780531046,1.066735254,1.096643719,1.325941952,1.166430138,1.016887813,1.116582696,0.400272331,1.166430138,0.598169301,1.521034859
5101,1.360633619,1.285717913,1.317198701,1.416000219,1.327897879,1.325213271,1.400081154,1.377370368,1.394360483,1.338702378,1.317198701,1.317198701,1.317198701,1.385833397,1.344144609,1.285717913,1.277988979,1.394360483,1.344144609,1.355110029,1.317198701,1.394360483,1.317198701,1.317198701,1.385833397,1.377370368,1.377370368,1.377370368,1.317198701,1.317198701,0.770524238,1.096643719,1.116582696,1.246186045,1.096643719,1.046796278,1.146491161,1.05071487,1.096643719,0.528382883,1.671136984
5102,1.282288027,1.214037456,1.242717447,1.3344666060000001,1.252464736,1.250018973,1.318225976,1.297535733,1.313014263,1.262307975,1.242717447,1.242717447,1.242717447,1.305245819,1.267266019,1.214037456,1.206996154,1.313014263,1.267266019,1.277255862,1.242717447,1.313014263,1.242717447,1.242717447,1.305245819,1.297535733,1.297535733,1.297535733,1.242717447,1.242717447,0.76051743,1.116582696,1.146491161,1.166430138,1.016887813,1.066735254,1.166430138,0.660449347,1.016887813,0.797559069,1.821239108
5103,1.203942435,1.142357,1.168236193,1.252932992,1.177031592,1.174824675,1.236370797,1.217701098,1.231668044,1.185913571,1.168236193,1.168236193,1.168236193,1.224658241,1.190387429,1.142357,1.136003329,1.231668044,1.190387429,1.199401695,1.168236193,1.231668044,1.168236193,1.168236193,1.224658241,1.217701098,1.217701098,1.217701098,1.168236193,1.168236193,0.750510621,1.146491161,1.166430138,1.096643719,1.046796278,1.096643719,1.196338603,0.800544663,1.046796278,0.767650604,1.821239108
5104,1.125596843,1.070676543,1.093754939,1.171399379,1.101598449,1.099630377,1.154515618,1.137866463,1.150321825,1.109519168,1.093754939,1.093754939,1.093754939,1.144070664,1.113508839,1.070676543,1.065010503,1.150321825,1.113508839,1.121547529,1.093754939,1.150321825,1.093754939,1.093754939,1.144070664,1.137866463,1.137866463,1.137866463,1.093754939,1.093754939,0.900612746,1.166430138,1.196338603,1.016887813,1.066735254,1.116582696,1.006918324,0.790537855,1.066735254,0.648016743,1.601089326
5105,1.047251251,0.998996086,1.019273685,1.089865766,1.026165305,1.024436079,1.072660439,1.058031828,1.068975605,1.033124765,1.019273685,1.019273685,1.019273685,1.063483086,1.036630249,0.998996086,0.994017678,1.068975605,1.036630249,1.043693362,1.019273685,1.068975605,1.019273685,1.019273685,1.063483086,1.058031828,1.058031828,1.058031828,1.019273685,1.019273685,1.05071487,1.196338603,1.006918324,1.046796278,1.096643719,1.146491161,0.937131906,0.780531046,1.096643719,1.39572837,1.380939543
5106,1.065082956,1.030962268,1.045300331,1.108423075,1.050173319,1.048950603,1.08304951,1.072705783,1.080444005,1.055094276,1.045300331,1.045300331,1.045300331,1.076560306,1.057572964,1.030962268,1.027442091,1.080444005,1.057572964,1.062567213,1.045300331,1.080444005,1.045300331,1.045300331,1.076560306,1.072705783,1.072705783,1.072705783,1.045300331,1.045300331,1.210823802,1.006918324,0.937131906,1.066735254,1.116582696,1.166430138,0.867345487,0.770524238,1.116582696,1.325941952,1.150782953
5107,1.082914662,1.062928449,1.071326978,1.126980384,1.074181333,1.073465127,1.093438581,1.087379737,1.091912405,1.077063787,1.071326978,1.071326978,1.071326978,1.089637526,1.07851568,1.062928449,1.060866503,1.091912405,1.07851568,1.081441064,1.071326978,1.091912405,1.071326978,1.071326978,1.089637526,1.087379737,1.087379737,1.087379737,1.071326978,1.071326978,1.360925927,0.937131906,0.867345487,1.096643719,1.146491161,1.196338603,0.797559069,0.76051743,1.146491161,1.246186045,0.930633171
5108,1.100746368,1.09489463,1.097353625,1.145537694,1.098189348,1.09797965,1.103827653,1.102053691,1.103380805,1.099033297,1.097353625,1.097353625,1.097353625,1.102714746,1.099458395,1.09489463,1.094290915,1.103380805,1.099458395,1.100314915,1.097353625,1.103380805,1.097353625,1.097353625,1.102714746,1.102053691,1.102053691,1.102053691,1.097353625,1.097353625,1.521034859,0.867345487,0.797559069,1.116582696,1.166430138,1.006918324,0.737742139,0.750510621,1.166430138,1.166430138,0.710483388
5109,1.118578073,1.126860811,1.123380271,1.164095003,1.122197362,1.122494174,1.114216724,1.116727645,1.114849205,1.121002808,1.123380271,1.123380271,1.123380271,1.115791967,1.120401111,1.126860811,1.127715328,1.114849205,1.120401111,1.119188766,1.123380271,1.114849205,1.123380271,1.123380271,1.115791967,1.116727645,1.116727645,1.116727645,1.123380271,1.123380271,1.671136984,0.797559069,0.737742139,1.146491161,1.196338603,0.937131906,0.66795572,0.900612746,1.196338603,1.096643719,0.490333606
